runner_id,runner_name,session_num,date,age,gender,height_cm,weight_kg,bmi,location,altitude_m,latitude,longitude,route_distance_m,avg_pace_s_per_km,total_time_s,improvement_pct
runner-096,Nuwan 4,6,2026-02-09,24,M,173.1,69.3,23.1,Galle Face Green,3,6.92,79.85,2000,295.9,591.8,10.05
runner-097,Kamal 4,1,2026-01-05,38,M,168.1,65.0,23.0,Viharamahadevi Park,8,6.91,79.86,5000,383.7,1918.5,0.0
runner-097,Kamal 4,2,2026-01-12,38,M,168.1,65.0,23.0,Viharamahadevi Park,8,6.91,79.86,5000,373.7,1868.5,0.73
runner-097,Kamal 4,3,2026-01-19,38,M,168.1,65.0,23.0,Viharamahadevi Park,8,6.91,79.86,5000,391.7,1958.5,1.46
runner-097,Kamal 4,4,2026-01-26,38,M,168.1,65.0,23.0,Viharamahadevi Park,8,6.91,79.86,5000,384.0,1920.0,2.19
runner-097,Kamal 4,5,2026-02-02,38,M,168.1,65.0,23.0,Viharamahadevi Park,8,6.91,79.86,5000,375.8,1879.0,2.92
runner-097,Kamal 4,6,2026-02-09,38,M,168.1,65.0,23.0,Viharamahadevi Park,8,6.91,79.86,5000,353.0,1765.0,3.65
runner-098,Dilshan 4,1,2026-01-05,55,M,181.9,70.9,21.4,KDU Clubhouse,45,7.0,79.95,4000,393.2,1572.8,0.0
runner-098,Dilshan 4,2,2026-01-12,55,M,181.9,70.9,21.4,KDU Clubhouse,45,7.0,79.95,4000,379.1,1516.4,1.74
runner-098,Dilshan 4,3,2026-01-19,55,M,181.9,70.9,21.4,KDU Clubhouse,45,7.0,79.95,4000,402.3,1609.2,3.48
runner-098,Dilshan 4,4,2026-01-26,55,M,181.9,70.9,21.4,KDU Clubhouse,45,7.0,79.95,4000,368.2,1472.8,5.22
runner-098,Dilshan 4,5,2026-02-02,55,M,181.9,70.9,21.4,KDU Clubhouse,45,7.0,79.95,4000,391.2,1564.8,6.96
runner-098,Dilshan 4,6,2026-02-09,55,M,181.9,70.9,21.4,KDU Clubhouse,45,7.0,79.95,4000,365.1,1460.4,8.7
runner-099,Chamara 4,1,2026-01-05,40,M,179.6,83.7,25.9,Viharamahadevi Park,8,6.91,79.86,5000,413.0,2065.0,0.0
runner-099,Chamara 4,2,2026-01-12,40,M,179.6,83.7,25.9,Viharamahadevi Park,8,6.91,79.86,5000,404.5,2022.5,1.28
runner-099,Chamara 4,3,2026-01-19,40,M,179.6,83.7,25.9,Viharamahadevi Park,8,6.91,79.86,5000,371.1,1855.5,2.56
runner-099,Chamara 4,4,2026-01-26,40,M,179.6,83.7,25.9,Viharamahadevi Park,8,6.91,79.86,5000,394.8,1974.0,3.84
runner-099,Chamara 4,5,2026-02-02,40,M,179.6,83.7,25.9,Viharamahadevi Park,8,6.91,79.86,5000,355.3,1776.5,5.12
runner-099,Chamara 4,6,2026-02-09,40,M,179.6,83.7,25.9,Viharamahadevi Park,8,6.91,79.86,5000,359.9,1799.5,6.4
runner-100,Asanka 4,1,2026-01-05,53,M,186.6,71.5,20.5,Sigiriya Base,370,7.96,80.76,7000,444.2,3109.4,0.0
runner-100,Asanka 4,2,2026-01-12,53,M,186.6,71.5,20.5,Sigiriya Base,370,7.96,80.76,7000,411.6,2881.2,0.59
runner-100,Asanka 4,3,2026-01-19,53,M,186.6,71.5,20.5,Sigiriya Base,370,7.96,80.76,7000,418.0,2926.0,1.18
runner-100,Asanka 4,4,2026-01-26,53,M,186.6,71.5,20.5,Sigiriya Base,370,7.96,80.76,7000,423.9,2967.3,1.77
runner-100,Asanka 4,5,2026-02-02,53,M,186.6,71.5,20.5,Sigiriya Base,370,7.96,80.76,7000,410.8,2875.6,2.36
runner-100,Asanka 4,6,2026-02-09,53,M,186.6,71.5,20.5,Sigiriya Base,370,7.96,80.76,7000,401.5,2810.5,2.95
runner-101,Sachini,1,2026-01-05,39,F,159.4,65.1,25.6,Viharamahadevi Park,8,6.91,79.86,10000,449.9,4499.0,0.0
runner-101,Sachini,2,2026-01-12,39,F,159.4,65.1,25.6,Viharamahadevi Park,8,6.91,79.86,10000,428.3,4283.0,2.8
runner-101,Sachini,3,2026-01-19,39,F,159.4,65.1,25.6,Viharamahadevi Park,8,6.91,79.86,10000,413.0,4130.0,5.6
runner-101,Sachini,4,2026-01-26,39,F,159.4,65.1,25.6,Viharamahadevi Park,8,6.91,79.86,10000,394.8,3948.0,8.4
runner-101,Sachini,5,2026-02-02,39,F,159.4,65.1,25.6,Viharamahadevi Park,8,6.91,79.86,10000,372.2,3722.0,11.2
runner-101,Sachini,6,2026-02-09,39,F,159.4,65.1,25.6,Viharamahadevi Park,8,6.91,79.86,10000,369.3,3693.0,14.0
runner-102,Kavisha,1,2026-01-05,47,F,158.4,68.1,27.1,Nuwara Eliya Track,1868,6.97,80.77,10000,528.0,5280.0,0.0
runner-102,Kavisha,2,2026-01-12,47,F,158.4,68.1,27.1,Nuwara Eliya Track,1868,6.97,80.77,10000,504.6,5046.0,2.59
runner-102,Kavisha,3,2026-01-19,47,F,158.4,68.1,27.1,Nuwara Eliya Track,1868,6.97,80.77,10000,495.8,4958.0,5.18
runner-102,Kavisha,4,2026-01-26,47,F,158.4,68.1,27.1,Nuwara Eliya Track,1868,6.97,80.77,10000,478.3,4783.0,7.77
runner-102,Kavisha,5,2026-02-02,47,F,158.4,68.1,27.1,Nuwara Eliya Track,1868,6.97,80.77,10000,479.9,4799.0,10.36
runner-102,Kavisha,6,2026-02-09,47,F,158.4,68.1,27.1,Nuwara Eliya Track,1868,6.97,80.77,10000,461.5,4615.0,12.95
runner-103,Nethmi,1,2026-01-05,45,F,154.5,61.0,25.6,Kandy Lake,510,7.29,80.64,2000,431.8,863.6,0.0
runner-103,Nethmi,2,2026-01-12,45,F,154.5,61.0,25.6,Kandy Lake,510,7.29,80.64,2000,417.3,834.6,3.14
runner-103,Nethmi,3,2026-01-19,45,F,154.5,61.0,25.6,Kandy Lake,510,7.29,80.64,2000,392.0,784.0,6.28
runner-103,Nethmi,4,2026-01-26,45,F,154.5,61.0,25.6,Kandy Lake,510,7.29,80.64,2000,400.1,800.2,9.42
runner-103,Nethmi,5,2026-02-02,45,F,154.5,61.0,25.6,Kandy Lake,510,7.29,80.64,2000,351.5,703.0,12.56
runner-103,Nethmi,6,2026-02-09,45,F,154.5,61.0,25.6,Kandy Lake,510,7.29,80.64,2000,357.4,714.8,15.7
runner-104,Dilhani,1,2026-01-05,20,F,165.7,88.4,32.2,Bellanwila Park,15,6.84,79.88,1000,394.6,394.6,0.0
runner-104,Dilhani,2,2026-01-12,20,F,165.7,88.4,32.2,Bellanwila Park,15,6.84,79.88,1000,363.8,363.8,1.22
runner-104,Dilhani,3,2026-01-19,20,F,165.7,88.4,32.2,Bellanwila Park,15,6.84,79.88,1000,367.0,367.0,2.44
runner-104,Dilhani,4,2026-01-26,20,F,165.7,88.4,32.2,Bellanwila Park,15,6.84,79.88,1000,351.7,351.7,3.66
runner-104,Dilhani,5,2026-02-02,20,F,165.7,88.4,32.2,Bellanwila Park,15,6.84,79.88,1000,367.2,367.2,4.88
runner-104,Dilhani,6,2026-02-09,20,F,165.7,88.4,32.2,Bellanwila Park,15,6.84,79.88,1000,362.0,362.0,6.1
runner-105,Chamari,1,2026-01-05,45,F,165.1,68.7,25.2,Diyatha Uyana,12,6.88,79.9,7000,421.4,2949.8,0.0
runner-105,Chamari,2,2026-01-12,45,F,165.1,68.7,25.2,Diyatha Uyana,12,6.88,79.9,7000,406.6,2846.2,2.46
runner-105,Chamari,3,2026-01-19,45,F,165.1,68.7,25.2,Diyatha Uyana,12,6.88,79.9,7000,390.1,2730.7,4.92
runner-105,Chamari,4,2026-01-26,45,F,165.1,68.7,25.2,Diyatha Uyana,12,6.88,79.9,7000,407.3,2851.1,7.38
runner-105,Chamari,5,2026-02-02,45,F,165.1,68.7,25.2,Diyatha Uyana,12,6.88,79.9,7000,372.6,2608.2,9.84
runner-105,Chamari,6,2026-02-09,45,F,165.1,68.7,25.2,Diyatha Uyana,12,6.88,79.9,7000,379.6,2657.2,12.3
runner-106,Oshadi,1,2026-01-05,22,F,167.9,50.0,17.7,Sigiriya Base,370,7.96,80.76,4000,351.5,1406.0,0.0
runner-106,Oshadi,2,2026-01-12,22,F,167.9,50.0,17.7,Sigiriya Base,370,7.96,80.76,4000,349.0,1396.0,2.98
runner-106,Oshadi,3,2026-01-19,22,F,167.9,50.0,17.7,Sigiriya Base,370,7.96,80.76,4000,346.0,1384.0,5.96
runner-106,Oshadi,4,2026-01-26,22,F,167.9,50.0,17.7,Sigiriya Base,370,7.96,80.76,4000,326.2,1304.8,8.94
runner-106,Oshadi,5,2026-02-02,22,F,167.9,50.0,17.7,Sigiriya Base,370,7.96,80.76,4000,319.5,1278.0,11.92
runner-106,Oshadi,6,2026-02-09,22,F,167.9,50.0,17.7,Sigiriya Base,370,7.96,80.76,4000,287.8,1151.2,14.9
runner-107,Harshani,1,2026-01-05,62,F,164.6,57.9,21.4,KDU Clubhouse,45,7.0,79.95,2000,417.4,834.8,0.0
runner-107,Harshani,2,2026-01-12,62,F,164.6,57.9,21.4,KDU Clubhouse,45,7.0,79.95,2000,415.6,831.2,2.02
runner-107,Harshani,3,2026-01-19,62,F,164.6,57.9,21.4,KDU Clubhouse,45,7.0,79.95,2000,417.9,835.8,4.04
runner-107,Harshani,4,2026-01-26,62,F,164.6,57.9,21.4,KDU Clubhouse,45,7.0,79.95,2000,381.3,762.6,6.06
runner-107,Harshani,5,2026-02-02,62,F,164.6,57.9,21.4,KDU Clubhouse,45,7.0,79.95,2000,391.0,782.0,8.08
runner-107,Harshani,6,2026-02-09,62,F,164.6,57.9,21.4,KDU Clubhouse,45,7.0,79.95,2000,399.3,798.6,10.1
runner-108,Inoka,1,2026-01-05,22,F,158.6,59.7,23.7,Galle Face Green,3,6.92,79.85,2000,342.5,685.0,0.0
runner-108,Inoka,2,2026-01-12,22,F,158.6,59.7,23.7,Galle Face Green,3,6.92,79.85,2000,356.5,713.0,3.67
runner-108,Inoka,3,2026-01-19,22,F,158.6,59.7,23.7,Galle Face Green,3,6.92,79.85,2000,337.1,674.2,7.34
runner-108,Inoka,4,2026-01-26,22,F,158.6,59.7,23.7,Galle Face Green,3,6.92,79.85,2000,294.8,589.6,11.01
runner-108,Inoka,5,2026-02-02,22,F,158.6,59.7,23.7,Galle Face Green,3,6.92,79.85,2000,302.4,604.8,14.68
runner-108,Inoka,6,2026-02-09,22,F,158.6,59.7,23.7,Galle Face Green,3,6.92,79.85,2000,295.6,591.2,18.35
runner-109,Gayathri,1,2026-01-05,30,F,163.9,65.1,24.2,KDU Clubhouse,45,7.0,79.95,1800,361.6,650.9,0.0
runner-109,Gayathri,2,2026-01-12,30,F,163.9,65.1,24.2,KDU Clubhouse,45,7.0,79.95,1800,347.1,624.8,3.83
runner-109,Gayathri,3,2026-01-19,30,F,163.9,65.1,24.2,KDU Clubhouse,45,7.0,79.95,1800,328.0,590.4,7.66
runner-109,Gayathri,4,2026-01-26,30,F,163.9,65.1,24.2,KDU Clubhouse,45,7.0,79.95,1800,322.1,579.8,11.49
runner-109,Gayathri,5,2026-02-02,30,F,163.9,65.1,24.2,KDU Clubhouse,45,7.0,79.95,1800,303.7,546.7,15.32
runner-109,Gayathri,6,2026-02-09,30,F,163.9,65.1,24.2,KDU Clubhouse,45,7.0,79.95,1800,277.4,499.3,19.15
runner-110,Nilmini,1,2026-01-05,59,F,155.5,49.5,20.5,Nuwara Eliya Track,1868,6.97,80.77,1800,464.3,835.7,0.0
runner-110,Nilmini,2,2026-01-12,59,F,155.5,49.5,20.5,Nuwara Eliya Track,1868,6.97,80.77,1800,474.4,853.9,2.04
runner-110,Nilmini,3,2026-01-19,59,F,155.5,49.5,20.5,Nuwara Eliya Track,1868,6.97,80.77,1800,465.9,838.6,4.08
runner-110,Nilmini,4,2026-01-26,59,F,155.5,49.5,20.5,Nuwara Eliya Track,1868,6.97,80.77,1800,436.1,785.0,6.12
runner-110,Nilmini,5,2026-02-02,59,F,155.5,49.5,20.5,Nuwara Eliya Track,1868,6.97,80.77,1800,438.8,789.8,8.16
runner-110,Nilmini,6,2026-02-09,59,F,155.5,49.5,20.5,Nuwara Eliya Track,1868,6.97,80.77,1800,435.6,784.1,10.2
runner-111,Sanduni,1,2026-01-05,47,F,159.7,61.0,23.9,Kandy Lake,510,7.29,80.64,1500,422.6,633.9,0.0
runner-111,Sanduni,2,2026-01-12,47,F,159.7,61.0,23.9,Kandy Lake,510,7.29,80.64,1500,405.2,607.8,2.76
runner-111,Sanduni,3,2026-01-19,47,F,159.7,61.0,23.9,Kandy Lake,510,7.29,80.64,1500,384.6,576.9,5.52
runner-111,Sanduni,4,2026-01-26,47,F,159.7,61.0,23.9,Kandy Lake,510,7.29,80.64,1500,376.3,564.5,8.28
runner-111,Sanduni,5,2026-02-02,47,F,159.7,61.0,23.9,Kandy Lake,510,7.29,80.64,1500,345.3,518.0,11.04
runner-111,Sanduni,6,2026-02-09,47,F,159.7,61.0,23.9,Kandy Lake,510,7.29,80.64,1500,345.5,518.2,13.8
runner-112,Imalka,1,2026-01-05,20,F,149.9,65.7,29.2,Diyatha Uyana,12,6.88,79.9,3000,344.5,1033.5,0.0
runner-112,Imalka,2,2026-01-12,20,F,149.9,65.7,29.2,Diyatha Uyana,12,6.88,79.9,3000,364.6,1093.8,2.62
runner-112,Imalka,3,2026-01-19,20,F,149.9,65.7,29.2,Diyatha Uyana,12,6.88,79.9,3000,334.2,1002.6,5.24
runner-112,Imalka,4,2026-01-26,20,F,149.9,65.7,29.2,Diyatha Uyana,12,6.88,79.9,3000,351.9,1055.7,7.86
runner-112,Imalka,5,2026-02-02,20,F,149.9,65.7,29.2,Diyatha Uyana,12,6.88,79.9,3000,353.2,1059.6,10.48
runner-112,Imalka,6,2026-02-09,20,F,149.9,65.7,29.2,Diyatha Uyana,12,6.88,79.9,3000,296.5,889.5,13.1
runner-113,Hasini,1,2026-01-05,23,F,157.7,59.8,24.0,Diyatha Uyana,12,6.88,79.9,5000,355.7,1778.5,0.0
runner-113,Hasini,2,2026-01-12,23,F,157.7,59.8,24.0,Diyatha Uyana,12,6.88,79.9,5000,354.8,1774.0,3.97
runner-113,Hasini,3,2026-01-19,23,F,157.7,59.8,24.0,Diyatha Uyana,12,6.88,79.9,5000,324.9,1624.5,7.94
runner-113,Hasini,4,2026-01-26,23,F,157.7,59.8,24.0,Diyatha Uyana,12,6.88,79.9,5000,348.0,1740.0,11.91
runner-113,Hasini,5,2026-02-02,23,F,157.7,59.8,24.0,Diyatha Uyana,12,6.88,79.9,5000,297.2,1486.0,15.88
runner-113,Hasini,6,2026-02-09,23,F,157.7,59.8,24.0,Diyatha Uyana,12,6.88,79.9,5000,311.6,1558.0,19.85
runner-114,Udeshika,1,2026-01-05,61,F,151.9,49.8,21.6,Nuwara Eliya Track,1868,6.97,80.77,1500,475.8,713.7,0.0
runner-114,Udeshika,2,2026-01-12,61,F,151.9,49.8,21.6,Nuwara Eliya Track,1868,6.97,80.77,1500,474.7,712.0,1.65
runner-114,Udeshika,3,2026-01-19,61,F,151.9,49.8,21.6,Nuwara Eliya Track,1868,6.97,80.77,1500,470.6,705.9,3.3
runner-114,Udeshika,4,2026-01-26,61,F,151.9,49.8,21.6,Nuwara Eliya Track,1868,6.97,80.77,1500,486.3,729.5,4.95
runner-114,Udeshika,5,2026-02-02,61,F,151.9,49.8,21.6,Nuwara Eliya Track,1868,6.97,80.77,1500,470.7,706.0,6.6
runner-114,Udeshika,6,2026-02-09,61,F,151.9,49.8,21.6,Nuwara Eliya Track,1868,6.97,80.77,1500,443.1,664.6,8.25
runner-115,Shashikala,1,2026-01-05,27,F,157.4,71.4,28.8,Viharamahadevi Park,8,6.91,79.86,3000,376.2,1128.6,0.0
runner-115,Shashikala,2,2026-01-12,27,F,157.4,71.4,28.8,Viharamahadevi Park,8,6.91,79.86,3000,365.2,1095.6,1.59
runner-115,Shashikala,3,2026-01-19,27,F,157.4,71.4,28.8,Viharamahadevi Park,8,6.91,79.86,3000,386.8,1160.4,3.18
runner-115,Shashikala,4,2026-01-26,27,F,157.4,71.4,28.8,Viharamahadevi Park,8,6.91,79.86,3000,381.3,1143.9,4.77
runner-115,Shashikala,5,2026-02-02,27,F,157.4,71.4,28.8,Viharamahadevi Park,8,6.91,79.86,3000,374.7,1124.1,6.36
runner-115,Shashikala,6,2026-02-09,27,F,157.4,71.4,28.8,Viharamahadevi Park,8,6.91,79.86,3000,363.2,1089.6,7.95
runner-116,Anoma,1,2026-01-05,59,F,165.3,45,16.5,Galle Face Green,3,6.92,79.85,1500,384.4,576.6,0.0
runner-116,Anoma,2,2026-01-12,59,F,165.3,45,16.5,Galle Face Green,3,6.92,79.85,1500,388.9,583.4,2.76
runner-116,Anoma,3,2026-01-19,59,F,165.3,45,16.5,Galle Face Green,3,6.92,79.85,1500,367.8,551.7,5.52
runner-116,Anoma,4,2026-01-26,59,F,165.3,45,16.5,Galle Face Green,3,6.92,79.85,1500,367.6,551.4,8.28
runner-116,Anoma,5,2026-02-02,59,F,165.3,45,16.5,Galle Face Green,3,6.92,79.85,1500,357.5,536.2,11.04
runner-116,Anoma,6,2026-02-09,59,F,165.3,45,16.5,Galle Face Green,3,6.92,79.85,1500,368.5,552.8,13.8
runner-117,Kumari,1,2026-01-05,49,F,173.5,103.1,34.2,Viharamahadevi Park,8,6.91,79.86,1500,441.5,662.2,0.0
runner-117,Kumari,2,2026-01-12,49,F,173.5,103.1,34.2,Viharamahadevi Park,8,6.91,79.86,1500,417.5,626.2,1.54
runner-117,Kumari,3,2026-01-19,49,F,173.5,103.1,34.2,Viharamahadevi Park,8,6.91,79.86,1500,405.6,608.4,3.08
runner-117,Kumari,4,2026-01-26,49,F,173.5,103.1,34.2,Viharamahadevi Park,8,6.91,79.86,1500,413.0,619.5,4.62
runner-117,Kumari,5,2026-02-02,49,F,173.5,103.1,34.2,Viharamahadevi Park,8,6.91,79.86,1500,393.7,590.5,6.16
runner-117,Kumari,6,2026-02-09,49,F,173.5,103.1,34.2,Viharamahadevi Park,8,6.91,79.86,1500,401.5,602.2,7.7
runner-118,Deepika,1,2026-01-05,57,F,166.6,67.1,24.2,Viharamahadevi Park,8,6.91,79.86,1800,422.3,760.1,0.0
runner-118,Deepika,2,2026-01-12,57,F,166.6,67.1,24.2,Viharamahadevi Park,8,6.91,79.86,1800,383.5,690.3,3.41
runner-118,Deepika,3,2026-01-19,57,F,166.6,67.1,24.2,Viharamahadevi Park,8,6.91,79.86,1800,397.4,715.3,6.82
runner-118,Deepika,4,2026-01-26,57,F,166.6,67.1,24.2,Viharamahadevi Park,8,6.91,79.86,1800,387.6,697.7,10.23
runner-118,Deepika,5,2026-02-02,57,F,166.6,67.1,24.2,Viharamahadevi Park,8,6.91,79.86,1800,347.0,624.6,13.64
runner-118,Deepika,6,2026-02-09,57,F,166.6,67.1,24.2,Viharamahadevi Park,8,6.91,79.86,1800,357.5,643.5,17.05
runner-119,Rashmi,1,2026-01-05,33,F,171.4,57.4,19.5,Ella Mountain Trail,1041,6.87,81.05,2000,390.9,781.8,0.0
runner-119,Rashmi,2,2026-01-12,33,F,171.4,57.4,19.5,Ella Mountain Trail,1041,6.87,81.05,2000,409.7,819.4,2.37
runner-119,Rashmi,3,2026-01-19,33,F,171.4,57.4,19.5,Ella Mountain Trail,1041,6.87,81.05,2000,357.6,715.2,4.74
runner-119,Rashmi,4,2026-01-26,33,F,171.4,57.4,19.5,Ella Mountain Trail,1041,6.87,81.05,2000,374.9,749.8,7.11
runner-119,Rashmi,5,2026-02-02,33,F,171.4,57.4,19.5,Ella Mountain Trail,1041,6.87,81.05,2000,341.4,682.8,9.48
runner-119,Rashmi,6,2026-02-09,33,F,171.4,57.4,19.5,Ella Mountain Trail,1041,6.87,81.05,2000,373.1,746.2,11.85
runner-120,Pavithra,1,2026-01-05,46,F,156.5,61.9,25.3,Horton Plains,2160,6.8,80.8,7000,532.3,3726.1,0.0
runner-120,Pavithra,2,2026-01-12,46,F,156.5,61.9,25.3,Horton Plains,2160,6.8,80.8,7000,494.1,3458.7,2.35
runner-120,Pavithra,3,2026-01-19,46,F,156.5,61.9,25.3,Horton Plains,2160,6.8,80.8,7000,488.8,3421.6,4.7
runner-120,Pavithra,4,2026-01-26,46,F,156.5,61.9,25.3,Horton Plains,2160,6.8,80.8,7000,468.5,3279.5,7.05
runner-120,Pavithra,5,2026-02-02,46,F,156.5,61.9,25.3,Horton Plains,2160,6.8,80.8,7000,462.7,3238.9,9.4
runner-120,Pavithra,6,2026-02-09,46,F,156.5,61.9,25.3,Horton Plains,2160,6.8,80.8,7000,467.9,3275.3,11.75
runner-121,Thilini,1,2026-01-05,41,F,158.9,58.4,23.1,Galle Face Green,3,6.92,79.85,1500,385.1,577.6,0.0
runner-121,Thilini,2,2026-01-12,41,F,158.9,58.4,23.1,Galle Face Green,3,6.92,79.85,1500,369.0,553.5,1.5
runner-121,Thilini,3,2026-01-19,41,F,158.9,58.4,23.1,Galle Face Green,3,6.92,79.85,1500,378.4,567.6,3.0
runner-121,Thilini,4,2026-01-26,41,F,158.9,58.4,23.1,Galle Face Green,3,6.92,79.85,1500,363.2,544.8,4.5
runner-121,Thilini,5,2026-02-02,41,F,158.9,58.4,23.1,Galle Face Green,3,6.92,79.85,1500,334.4,501.6,6.0
runner-121,Thilini,6,2026-02-09,41,F,158.9,58.4,23.1,Galle Face Green,3,6.92,79.85,1500,366.6,549.9,7.5
runner-122,Sewwandi,1,2026-01-05,32,F,167.9,45,16.0,Bellanwila Park,15,6.84,79.88,4000,347.0,1388.0,0.0
runner-122,Sewwandi,2,2026-01-12,32,F,167.9,45,16.0,Bellanwila Park,15,6.84,79.88,4000,353.2,1412.8,0.69
runner-122,Sewwandi,3,2026-01-19,32,F,167.9,45,16.0,Bellanwila Park,15,6.84,79.88,4000,362.5,1450.0,1.38
runner-122,Sewwandi,4,2026-01-26,32,F,167.9,45,16.0,Bellanwila Park,15,6.84,79.88,4000,348.0,1392.0,2.07
runner-122,Sewwandi,5,2026-02-02,32,F,167.9,45,16.0,Bellanwila Park,15,6.84,79.88,4000,373.3,1493.2,2.76
runner-122,Sewwandi,6,2026-02-09,32,F,167.9,45,16.0,Bellanwila Park,15,6.84,79.88,4000,348.4,1393.6,3.45
runner-123,Nadeesha,1,2026-01-05,59,F,160.0,64.8,25.3,Bellanwila Park,15,6.84,79.88,2500,408.5,1021.2,0.0
runner-123,Nadeesha,2,2026-01-12,59,F,160.0,64.8,25.3,Bellanwila Park,15,6.84,79.88,2500,418.7,1046.8,3.71
runner-123,Nadeesha,3,2026-01-19,59,F,160.0,64.8,25.3,Bellanwila Park,15,6.84,79.88,2500,399.6,999.0,7.42
runner-123,Nadeesha,4,2026-01-26,59,F,160.0,64.8,25.3,Bellanwila Park,15,6.84,79.88,2500,369.3,923.2,11.13
runner-123,Nadeesha,5,2026-02-02,59,F,160.0,64.8,25.3,Bellanwila Park,15,6.84,79.88,2500,347.3,868.2,14.84
runner-123,Nadeesha,6,2026-02-09,59,F,160.0,64.8,25.3,Bellanwila Park,15,6.84,79.88,2500,333.6,834.0,18.55
runner-124,Chathurika,1,2026-01-05,19,F,161.5,79.0,30.3,Galle Face Green,3,6.92,79.85,10000,418.9,4189.0,0.0
runner-124,Chathurika,2,2026-01-12,19,F,161.5,79.0,30.3,Galle Face Green,3,6.92,79.85,10000,408.0,4080.0,2.35
runner-124,Chathurika,3,2026-01-19,19,F,161.5,79.0,30.3,Galle Face Green,3,6.92,79.85,10000,390.8,3908.0,4.7
runner-124,Chathurika,4,2026-01-26,19,F,161.5,79.0,30.3,Galle Face Green,3,6.92,79.85,10000,385.9,3859.0,7.05
runner-124,Chathurika,5,2026-02-02,19,F,161.5,79.0,30.3,Galle Face Green,3,6.92,79.85,10000,354.0,3540.0,9.4
runner-124,Chathurika,6,2026-02-09,19,F,161.5,79.0,30.3,Galle Face Green,3,6.92,79.85,10000,373.3,3733.0,11.75
runner-125,Ama,1,2026-01-05,47,F,174.3,67.3,22.2,Ella Mountain Trail,1041,6.87,81.05,10000,463.6,4636.0,0.0
runner-125,Ama,2,2026-01-12,47,F,174.3,67.3,22.2,Ella Mountain Trail,1041,6.87,81.05,10000,451.3,4513.0,2.38
runner-125,Ama,3,2026-01-19,47,F,174.3,67.3,22.2,Ella Mountain Trail,1041,6.87,81.05,10000,449.7,4497.0,4.76
runner-125,Ama,4,2026-01-26,47,F,174.3,67.3,22.2,Ella Mountain Trail,1041,6.87,81.05,10000,430.6,4306.0,7.14
runner-125,Ama,5,2026-02-02,47,F,174.3,67.3,22.2,Ella Mountain Trail,1041,6.87,81.05,10000,440.3,4403.0,9.52
runner-125,Ama,6,2026-02-09,47,F,174.3,67.3,22.2,Ella Mountain Trail,1041,6.87,81.05,10000,417.9,4179.0,11.9
runner-126,Iresha,1,2026-01-05,54,F,153.0,67.4,28.8,KDU Clubhouse,45,7.0,79.95,7000,470.8,3295.6,0.0
runner-126,Iresha,2,2026-01-12,54,F,153.0,67.4,28.8,KDU Clubhouse,45,7.0,79.95,7000,445.6,3119.2,3.91
runner-126,Iresha,3,2026-01-19,54,F,153.0,67.4,28.8,KDU Clubhouse,45,7.0,79.95,7000,385.9,2701.3,7.82
runner-126,Iresha,4,2026-01-26,54,F,153.0,67.4,28.8,KDU Clubhouse,45,7.0,79.95,7000,402.1,2814.7,11.73
runner-126,Iresha,5,2026-02-02,54,F,153.0,67.4,28.8,KDU Clubhouse,45,7.0,79.95,7000,374.6,2622.2,15.64
runner-126,Iresha,6,2026-02-09,54,F,153.0,67.4,28.8,KDU Clubhouse,45,7.0,79.95,7000,364.0,2548.0,19.55
runner-127,Dulani,1,2026-01-05,48,F,168.7,62.7,22.0,Nuwara Eliya Track,1868,6.97,80.77,2500,466.5,1166.2,0.0
runner-127,Dulani,2,2026-01-12,48,F,168.7,62.7,22.0,Nuwara Eliya Track,1868,6.97,80.77,2500,458.2,1145.5,3.12
runner-127,Dulani,3,2026-01-19,48,F,168.7,62.7,22.0,Nuwara Eliya Track,1868,6.97,80.77,2500,441.0,1102.5,6.24
runner-127,Dulani,4,2026-01-26,48,F,168.7,62.7,22.0,Nuwara Eliya Track,1868,6.97,80.77,2500,442.9,1107.2,9.36
runner-127,Dulani,5,2026-02-02,48,F,168.7,62.7,22.0,Nuwara Eliya Track,1868,6.97,80.77,2500,423.3,1058.2,12.48
runner-127,Dulani,6,2026-02-09,48,F,168.7,62.7,22.0,Nuwara Eliya Track,1868,6.97,80.77,2500,405.7,1014.2,15.6
runner-128,Hansika,1,2026-01-05,39,F,166.4,66.9,24.2,Nuwara Eliya Track,1868,6.97,80.77,1800,443.4,798.1,0.0
runner-128,Hansika,2,2026-01-12,39,F,166.4,66.9,24.2,Nuwara Eliya Track,1868,6.97,80.77,1800,410.3,738.5,3.41
runner-128,Hansika,3,2026-01-19,39,F,166.4,66.9,24.2,Nuwara Eliya Track,1868,6.97,80.77,1800,418.1,752.6,6.82
runner-128,Hansika,4,2026-01-26,39,F,166.4,66.9,24.2,Nuwara Eliya Track,1868,6.97,80.77,1800,411.1,740.0,10.23
runner-128,Hansika,5,2026-02-02,39,F,166.4,66.9,24.2,Nuwara Eliya Track,1868,6.97,80.77,1800,407.1,732.8,13.64
runner-128,Hansika,6,2026-02-09,39,F,166.4,66.9,24.2,Nuwara Eliya Track,1868,6.97,80.77,1800,393.2,707.8,17.05
runner-129,Lakshani,1,2026-01-05,47,F,166.6,61.5,22.2,Diyatha Uyana,12,6.88,79.9,1000,385.6,385.6,0.0
runner-129,Lakshani,2,2026-01-12,47,F,166.6,61.5,22.2,Diyatha Uyana,12,6.88,79.9,1000,395.1,395.1,1.6
